4, 2.73781418800354
8, 2.4551751613616943
10, 2.742802858352661
14, 2.696822166442871
17, 2.534512996673584
19, 2.5670108795166016
21, 2.862839698791504
23, 2.4567978382110596
25, 2.8322689533233643
27, 2.7932655811309814
29, 2.6904563903808594
31, 2.8380179405212402
33, 2.9526493549346924
35, 2.6848268508911133
37, 2.6548690795898438
39, 3.083880662918091
41, 3.059492349624634
43, 2.9969468116760254
45, 3.1097280979156494
47, 3.090451240539551
49, 3.037146806716919
51, 2.9294941425323486
53, 2.8396666049957275
55, 3.141552686691284
57, 3.59468936920166
59, 3.425603151321411
61, 3.9998152256011963
62, 2.630539894104004
64, 3.6294641494750977
66, 4.041054725646973
68, 5.0365118980407715
69, 2.5367050170898438
70, 3.5520739555358887
72, 5.353818416595459
73, 2.5477664470672607
74, 3.384720802307129
75, 2.514582395553589
76, 4.344346046447754
77, 3.546387195587158
78, 5.237085819244385
79, 3.6791610717773438
80, 5.793915271759033
81, 4.297194004058838
82, 4.188449382781982
83, 3.0703251361846924
84, 4.005157470703125
85, 2.88279128074646
86, 3.6866917610168457
87, 2.4072792530059814
88, 3.591055154800415
89, 3.092905282974243
90, 3.53989577293396
92, 6.85491943359375
93, 4.48015022277832
94, 6.110866069793701
95, 3.4187142848968506
96, 4.541201114654541
97, 3.6212282180786133
98, 4.38792610168457
99, 3.1072311401367188
100, 5.576765537261963
101, 3.78127384185791
102, 4.954753398895264
104, 4.046622276306152
106, 4.168581485748291
108, 4.768094539642334
110, 4.187369346618652
112, 4.385340213775635
114, 4.568624019622803
116, 4.623744010925293
118, 4.83610725402832
120, 4.896674156188965
122, 4.492491722106934
124, 3.958875894546509
126, 4.020506381988525
128, 4.211409091949463
130, 4.026486873626709
132, 3.790395975112915
134, 4.008702754974365
136, 4.161463260650635
138, 4.186938285827637
140, 4.29685115814209
142, 4.618236064910889
144, 3.9764435291290283
146, 3.7901017665863037
148, 3.75948166847229
150, 3.370598793029785
152, 3.2929513454437256
154, 3.446950912475586
156, 4.129199981689453
158, 4.3835577964782715
160, 5.083462238311768
162, 5.228122711181641
164, 4.844079971313477
166, 5.142221927642822
168, 5.642033100128174
169, 2.53865385055542
170, 3.2229390144348145
172, 5.904616355895996
174, 5.854433536529541
176, 5.868341445922852
178, 6.070517539978027
179, 2.6025192737579346
180, 4.107593536376953
181, 2.6116111278533936
182, 3.85476016998291
183, 2.843599557876587
184, 4.42506742477417
185, 3.4641964435577393
186, 5.613039016723633
187, 3.298893928527832
188, 4.654150485992432
189, 3.1141273975372314
190, 4.491260051727295
191, 2.6910901069641113
192, 3.836392641067505
193, 2.40552020072937
194, 3.513697624206543
195, 2.487128257751465
196, 3.540707588195801
197, 2.4045937061309814
198, 3.0436184406280518
200, 4.623993873596191
202, 4.737541198730469
204, 3.922642707824707
206, 3.213709831237793
208, 3.9261932373046875
210, 4.359882831573486
212, 4.800051212310791
214, 6.320727825164795
215, 3.2723703384399414
216, 3.769787311553955
218, 4.669064998626709
220, 4.169515609741211
222, 4.398252964019775
224, 4.31651496887207
226, 4.329649448394775
228, 3.555163621902466
230, 3.4953885078430176
232, 3.6145405769348145
234, 3.7216296195983887
236, 3.9901649951934814
238, 3.7793779373168945
240, 3.9569973945617676
242, 3.594194173812866
244, 3.4208099842071533
246, 3.0906879901885986
248, 3.114983081817627
250, 3.101076364517212
252, 3.037540912628174
254, 2.7289276123046875
256, 2.7103397846221924
258, 2.4176025390625
261, 3.337728261947632
264, 3.682061195373535
266, 2.401458263397217
268, 2.4109508991241455
270, 2.6673223972320557
272, 2.943211078643799
274, 3.075578451156616
276, 3.0426533222198486
278, 3.069594621658325
280, 3.21512508392334
282, 3.5207600593566895
284, 3.831598997116089
286, 4.288183689117432
287, 2.497035503387451
288, 3.4013309478759766
290, 3.4662058353424072
292, 4.294904708862305
294, 3.6989238262176514
296, 4.779390811920166
298, 4.922321796417236
300, 4.719185829162598
302, 4.307747840881348
304, 4.059669494628906
306, 3.1635546684265137
308, 3.57442569732666
310, 3.6707332134246826
312, 3.7197325229644775
314, 3.5788557529449463
316, 3.6732380390167236
318, 5.097853183746338
319, 3.1633410453796387
320, 3.993056535720825
322, 5.096350193023682
324, 5.853472709655762
325, 2.7618703842163086
326, 4.943228244781494
327, 3.6139824390411377
328, 5.869283199310303
329, 3.491130828857422
330, 4.407312393188477
332, 5.340142250061035
334, 6.141477108001709
335, 2.7213032245635986
336, 4.516783237457275
337, 3.711299180984497
338, 4.7899298667907715
339, 2.677506685256958
340, 3.388148546218872
341, 2.4560348987579346
342, 3.3365015983581543
343, 2.4032647609710693
344, 3.6767375469207764
345, 2.6123547554016113
346, 3.83359694480896
347, 2.666640520095825
348, 5.301088809967041
349, 4.519333839416504
350, 6.239016056060791
351, 4.34486198425293
352, 4.812749862670898
353, 2.5634262561798096
354, 3.245541572570801
356, 4.462017059326172
358, 5.672553062438965
359, 2.7344768047332764
360, 4.2212982177734375
361, 2.755789041519165
362, 3.850987434387207
363, 2.751103639602661
364, 3.9799962043762207
